instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season,weathersit,day_type,usage_category
16670,2012-12-02,4,1,12,8,0,0,0,2,10.66,0.2879,93.0,6.0032,12,81,93,winter,Mist Cloudy,Weekend,Medium Usage
16671,2012-12-02,4,1,12,9,0,0,0,2,11.48,0.2727,93.0,11.0014,37,135,172,winter,Mist Cloudy,Weekend,Medium Usage
16672,2012-12-02,4,1,12,10,0,0,0,2,12.299999999999999,0.3333,87.0,0.0,63,230,293,winter,Mist Cloudy,Weekend,High Usage
16673,2012-12-02,4,1,12,11,0,0,0,2,13.120000000000001,0.3182,81.0,11.0014,81,274,355,winter,Mist Cloudy,Weekend,High Usage
16674,2012-12-02,4,1,12,12,0,0,0,2,13.940000000000001,0.3333,81.0,11.0014,111,409,520,winter,Mist Cloudy,Weekend,High Usage
16675,2012-12-02,4,1,12,13,0,0,0,1,16.400000000000002,0.4091,71.0,15.001299999999999,84,347,431,winter,Clear Cloudy,Weekend,High Usage
16676,2012-12-02,4,1,12,14,0,0,0,1,18.04,0.4394,62.0,16.997899999999998,142,331,473,winter,Clear Cloudy,Weekend,High Usage
16677,2012-12-02,4,1,12,15,0,0,0,1,18.04,0.4394,67.0,8.9981,106,311,417,winter,Clear Cloudy,Weekend,High Usage
16678,2012-12-02,4,1,12,16,0,0,0,2,18.04,0.4394,67.0,7.0015,85,358,443,winter,Mist Cloudy,Weekend,High Usage
16679,2012-12-02,4,1,12,17,0,0,0,3,16.400000000000002,0.4091,76.0,12.998000000000001,59,244,303,winter,Light Rain/Snow,Weekend,High Usage
16680,2012-12-02,4,1,12,18,0,0,0,2,18.04,0.4394,72.0,7.0015,25,178,203,winter,Mist Cloudy,Weekend,Medium Usage
16681,2012-12-02,4,1,12,19,0,0,0,2,16.400000000000002,0.4091,82.0,12.998000000000001,16,158,174,winter,Mist Cloudy,Weekend,Medium Usage
16682,2012-12-02,4,1,12,20,0,0,0,2,17.22,0.4242,82.0,12.998000000000001,12,142,154,winter,Mist Cloudy,Weekend,Medium Usage
16683,2012-12-02,4,1,12,21,0,0,0,2,18.04,0.4394,77.0,15.001299999999999,8,91,99,winter,Mist Cloudy,Weekend,Medium Usage
16684,2012-12-02,4,1,12,22,0,0,0,2,18.04,0.4394,77.0,12.998000000000001,11,85,96,winter,Mist Cloudy,Weekend,Medium Usage
16685,2012-12-02,4,1,12,23,0,0,0,2,17.22,0.4242,82.0,8.9981,7,44,51,winter,Mist Cloudy,Weekend,Medium Usage
16686,2012-12-03,4,1,12,0,0,1,1,2,17.22,0.4242,82.0,11.0014,3,18,21,winter,Mist Cloudy,Workday,Low Usage
16687,2012-12-03,4,1,12,1,0,1,1,1,16.400000000000002,0.4091,82.0,8.9981,2,11,13,winter,Clear Cloudy,Workday,Low Usage
16688,2012-12-03,4,1,12,2,0,1,1,1,17.22,0.4242,77.0,11.0014,1,9,10,winter,Clear Cloudy,Workday,Low Usage
16689,2012-12-03,4,1,12,3,0,1,1,1,15.58,0.3939,87.0,0.0,2,6,8,winter,Clear Cloudy,Workday,Low Usage
16690,2012-12-03,4,1,12,4,0,1,1,1,14.76,0.3788,93.0,0.0,1,4,5,winter,Clear Cloudy,Workday,Low Usage
16691,2012-12-03,4,1,12,5,0,1,1,1,13.940000000000001,0.3485,93.0,6.0032,0,38,38,winter,Clear Cloudy,Workday,Low Usage
16692,2012-12-03,4,1,12,6,0,1,1,1,14.76,0.3788,93.0,0.0,2,136,138,winter,Clear Cloudy,Workday,Medium Usage
16693,2012-12-03,4,1,12,7,0,1,1,2,13.940000000000001,0.3636,93.0,0.0,9,387,396,winter,Mist Cloudy,Workday,High Usage
16694,2012-12-03,4,1,12,8,0,1,1,1,14.76,0.3788,93.0,0.0,19,712,731,winter,Clear Cloudy,Workday,High Usage
16695,2012-12-03,4,1,12,9,0,1,1,1,16.400000000000002,0.4091,87.0,6.0032,19,289,308,winter,Clear Cloudy,Workday,High Usage
16696,2012-12-03,4,1,12,10,0,1,1,1,18.04,0.4394,77.0,8.9981,31,105,136,winter,Clear Cloudy,Workday,Medium Usage
16697,2012-12-03,4,1,12,11,0,1,1,1,19.68,0.4697,77.0,8.9981,51,182,233,winter,Clear Cloudy,Workday,Medium Usage
16698,2012-12-03,4,1,12,12,0,1,1,1,21.32,0.5,68.0,11.0014,40,228,268,winter,Clear Cloudy,Workday,Medium Usage
16699,2012-12-03,4,1,12,13,0,1,1,1,23.779999999999998,0.5455,56.00000000000001,6.0032,81,240,321,winter,Clear Cloudy,Workday,High Usage
16700,2012-12-03,4,1,12,14,0,1,1,1,24.599999999999998,0.6212,53.0,0.0,51,209,260,winter,Clear Cloudy,Workday,Medium Usage
16701,2012-12-03,4,1,12,15,0,1,1,1,24.599999999999998,0.6212,56.00000000000001,0.0,58,210,268,winter,Clear Cloudy,Workday,Medium Usage
16702,2012-12-03,4,1,12,16,0,1,1,1,24.599999999999998,0.6212,53.0,8.9981,45,397,442,winter,Clear Cloudy,Workday,High Usage
16703,2012-12-03,4,1,12,17,0,1,1,1,21.32,0.5,63.0,7.0015,43,665,708,winter,Clear Cloudy,Workday,High Usage
16704,2012-12-03,4,1,12,18,0,1,1,1,20.5,0.4848,68.0,6.0032,26,666,692,winter,Clear Cloudy,Workday,High Usage
16705,2012-12-03,4,1,12,19,0,1,1,1,20.5,0.4848,68.0,6.0032,27,444,471,winter,Clear Cloudy,Workday,High Usage
16706,2012-12-03,4,1,12,20,0,1,1,2,18.86,0.4545,77.0,0.0,16,284,300,winter,Mist Cloudy,Workday,High Usage
16707,2012-12-03,4,1,12,21,0,1,1,1,18.04,0.4394,82.0,12.998000000000001,14,207,221,winter,Clear Cloudy,Workday,Medium Usage
16708,2012-12-03,4,1,12,22,0,1,1,1,17.22,0.4242,82.0,7.0015,5,139,144,winter,Clear Cloudy,Workday,Medium Usage
16709,2012-12-03,4,1,12,23,0,1,1,1,17.22,0.4242,82.0,7.0015,9,93,102,winter,Clear Cloudy,Workday,Medium Usage
16710,2012-12-04,4,1,12,0,0,2,1,1,17.22,0.4242,88.0,7.0015,6,49,55,winter,Clear Cloudy,Workday,Medium Usage
16711,2012-12-04,4,1,12,1,0,2,1,1,17.22,0.4242,82.0,7.0015,3,22,25,winter,Clear Cloudy,Workday,Low Usage
16712,2012-12-04,4,1,12,2,0,2,1,1,17.22,0.4242,88.0,6.0032,3,5,8,winter,Clear Cloudy,Workday,Low Usage
16713,2012-12-04,4,1,12,3,0,2,1,2,16.400000000000002,0.4091,87.0,8.9981,1,3,4,winter,Mist Cloudy,Workday,Low Usage
16714,2012-12-04,4,1,12,4,0,2,1,2,16.400000000000002,0.4091,87.0,8.9981,0,7,7,winter,Mist Cloudy,Workday,Low Usage
16715,2012-12-04,4,1,12,5,0,2,1,2,18.04,0.4394,88.0,0.0,1,45,46,winter,Mist Cloudy,Workday,Medium Usage
16716,2012-12-04,4,1,12,6,0,2,1,2,14.76,0.3788,93.0,0.0,3,150,153,winter,Mist Cloudy,Workday,Medium Usage
16717,2012-12-04,4,1,12,7,0,2,1,1,17.22,0.4242,88.0,8.9981,7,495,502,winter,Clear Cloudy,Workday,High Usage
16718,2012-12-04,4,1,12,8,0,2,1,2,18.04,0.4394,88.0,11.0014,21,700,721,winter,Mist Cloudy,Workday,High Usage
16719,2012-12-04,4,1,12,9,0,2,1,1,18.86,0.4545,82.0,7.0015,19,317,336,winter,Clear Cloudy,Workday,High Usage
16720,2012-12-04,4,1,12,10,0,2,1,1,18.86,0.4545,82.0,12.998000000000001,26,130,156,winter,Clear Cloudy,Workday,Medium Usage
16721,2012-12-04,4,1,12,11,0,2,1,1,19.68,0.4697,77.0,12.998000000000001,24,183,207,winter,Clear Cloudy,Workday,Medium Usage
16722,2012-12-04,4,1,12,12,0,2,1,1,21.32,0.5,68.0,12.998000000000001,39,273,312,winter,Clear Cloudy,Workday,High Usage
16723,2012-12-04,4,1,12,13,0,2,1,2,22.14,0.5152,64.0,11.0014,39,233,272,winter,Mist Cloudy,Workday,Medium Usage
16724,2012-12-04,4,1,12,14,0,2,1,2,23.779999999999998,0.5455,56.00000000000001,15.001299999999999,39,231,270,winter,Mist Cloudy,Workday,Medium Usage
16725,2012-12-04,4,1,12,15,0,2,1,2,24.599999999999998,0.6212,49.0,16.997899999999998,56,244,300,winter,Mist Cloudy,Workday,High Usage
16726,2012-12-04,4,1,12,16,0,2,1,1,23.779999999999998,0.5455,49.0,19.0012,44,391,435,winter,Clear Cloudy,Workday,High Usage
16727,2012-12-04,4,1,12,17,0,2,1,1,21.32,0.5,59.0,15.001299999999999,43,700,743,winter,Clear Cloudy,Workday,High Usage
16728,2012-12-04,4,1,12,18,0,2,1,1,20.5,0.4848,63.0,15.001299999999999,38,693,731,winter,Clear Cloudy,Workday,High Usage
16729,2012-12-04,4,1,12,19,0,2,1,1,19.68,0.4697,67.0,15.001299999999999,46,414,460,winter,Clear Cloudy,Workday,High Usage
16730,2012-12-04,4,1,12,20,0,2,1,2,20.5,0.4848,63.0,15.001299999999999,34,272,306,winter,Mist Cloudy,Workday,High Usage
16731,2012-12-04,4,1,12,21,0,2,1,2,20.5,0.4848,63.0,16.997899999999998,28,252,280,winter,Mist Cloudy,Workday,Medium Usage
16732,2012-12-04,4,1,12,22,0,2,1,2,20.5,0.4848,63.0,19.999499999999998,26,155,181,winter,Mist Cloudy,Workday,Medium Usage
16733,2012-12-04,4,1,12,23,0,2,1,1,19.68,0.4697,67.0,16.997899999999998,5,91,96,winter,Clear Cloudy,Workday,Medium Usage
16734,2012-12-05,4,1,12,0,0,3,1,1,20.5,0.4848,59.0,19.0012,6,31,37,winter,Clear Cloudy,Workday,Low Usage
16735,2012-12-05,4,1,12,1,0,3,1,1,21.32,0.5,55.00000000000001,22.0028,0,11,11,winter,Clear Cloudy,Workday,Low Usage
16736,2012-12-05,4,1,12,2,0,3,1,1,18.86,0.4545,67.0,11.0014,2,7,9,winter,Clear Cloudy,Workday,Low Usage
16737,2012-12-05,4,1,12,3,0,3,1,1,19.68,0.4697,67.0,8.9981,0,7,7,winter,Clear Cloudy,Workday,Low Usage
16738,2012-12-05,4,1,12,4,0,3,1,1,20.5,0.4848,63.0,30.002599999999997,1,9,10,winter,Clear Cloudy,Workday,Low Usage
16739,2012-12-05,4,1,12,5,0,3,1,1,20.5,0.4848,59.0,19.0012,1,48,49,winter,Clear Cloudy,Workday,Medium Usage
16740,2012-12-05,4,1,12,6,0,3,1,3,19.68,0.4697,55.00000000000001,26.0027,5,119,124,winter,Light Rain/Snow,Workday,Medium Usage
16741,2012-12-05,4,1,12,7,0,3,1,3,18.86,0.4545,59.0,19.999499999999998,9,389,398,winter,Light Rain/Snow,Workday,High Usage
16742,2012-12-05,4,1,12,8,0,3,1,2,18.04,0.4394,57.99999999999999,19.0012,22,737,759,winter,Mist Cloudy,Workday,High Usage
16743,2012-12-05,4,1,12,9,0,3,1,2,18.04,0.4394,51.0,15.001299999999999,26,362,388,winter,Mist Cloudy,Workday,High Usage
16744,2012-12-05,4,1,12,10,0,3,1,2,18.04,0.4394,47.0,23.9994,14,127,141,winter,Mist Cloudy,Workday,Medium Usage
16745,2012-12-05,4,1,12,11,0,3,1,1,18.04,0.4394,44.0,19.0012,11,161,172,winter,Clear Cloudy,Workday,Medium Usage
16746,2012-12-05,4,1,12,12,0,3,1,1,18.04,0.4394,41.0,19.0012,24,208,232,winter,Clear Cloudy,Workday,Medium Usage
16747,2012-12-05,4,1,12,13,0,3,1,1,18.86,0.4545,41.0,19.0012,14,200,214,winter,Clear Cloudy,Workday,Medium Usage
16748,2012-12-05,4,1,12,14,0,3,1,1,19.68,0.4697,33.0,32.9975,39,179,218,winter,Clear Cloudy,Workday,Medium Usage
16749,2012-12-05,4,1,12,15,0,3,1,1,19.68,0.4697,33.0,19.0012,20,265,285,winter,Clear Cloudy,Workday,High Usage
16750,2012-12-05,4,1,12,16,0,3,1,1,18.86,0.4545,33.0,19.0012,23,354,377,winter,Clear Cloudy,Workday,High Usage
16751,2012-12-05,4,1,12,17,0,3,1,1,18.04,0.4394,35.0,19.0012,29,576,605,winter,Clear Cloudy,Workday,High Usage
16752,2012-12-05,4,1,12,18,0,3,1,1,17.22,0.4242,35.0,30.002599999999997,29,580,609,winter,Clear Cloudy,Workday,High Usage
16753,2012-12-05,4,1,12,19,0,3,1,1,15.58,0.3939,43.0,23.9994,14,400,414,winter,Clear Cloudy,Workday,High Usage
16754,2012-12-05,4,1,12,20,0,3,1,1,13.940000000000001,0.303,46.0,26.0027,19,274,293,winter,Clear Cloudy,Workday,High Usage
16755,2012-12-05,4,1,12,21,0,3,1,1,13.940000000000001,0.303,46.0,27.999299999999998,14,184,198,winter,Clear Cloudy,Workday,Medium Usage
16756,2012-12-05,4,1,12,22,0,3,1,1,13.120000000000001,0.2879,45.0,26.0027,4,101,105,winter,Clear Cloudy,Workday,Medium Usage
16757,2012-12-05,4,1,12,23,0,3,1,1,12.299999999999999,0.2727,49.0,26.0027,5,69,74,winter,Clear Cloudy,Workday,Medium Usage
16758,2012-12-06,4,1,12,0,0,4,1,1,10.66,0.2424,48.0,19.0012,1,43,44,winter,Clear Cloudy,Workday,Medium Usage
16759,2012-12-06,4,1,12,1,0,4,1,1,10.66,0.2424,48.0,19.0012,0,16,16,winter,Clear Cloudy,Workday,Low Usage
16760,2012-12-06,4,1,12,2,0,4,1,1,9.84,0.2121,52.0,19.0012,0,9,9,winter,Clear Cloudy,Workday,Low Usage
16761,2012-12-06,4,1,12,3,0,4,1,1,9.02,0.2273,55.00000000000001,12.998000000000001,0,2,2,winter,Clear Cloudy,Workday,Low Usage
16762,2012-12-06,4,1,12,4,0,4,1,1,9.02,0.2121,55.00000000000001,19.999499999999998,1,8,9,winter,Clear Cloudy,Workday,Low Usage
16763,2012-12-06,4,1,12,5,0,4,1,1,9.02,0.2121,55.00000000000001,19.0012,0,32,32,winter,Clear Cloudy,Workday,Low Usage
16764,2012-12-06,4,1,12,6,0,4,1,1,9.02,0.2121,55.00000000000001,19.999499999999998,2,122,124,winter,Clear Cloudy,Workday,Medium Usage
16765,2012-12-06,4,1,12,7,0,4,1,1,9.02,0.2121,51.0,19.999499999999998,8,381,389,winter,Clear Cloudy,Workday,High Usage
16766,2012-12-06,4,1,12,8,0,4,1,1,9.02,0.2121,51.0,19.999499999999998,13,646,659,winter,Clear Cloudy,Workday,High Usage
16767,2012-12-06,4,1,12,9,0,4,1,1,9.84,0.2273,48.0,12.998000000000001,19,257,276,winter,Clear Cloudy,Workday,Medium Usage
16768,2012-12-06,4,1,12,10,0,4,1,1,9.84,0.2273,52.0,12.998000000000001,23,122,145,winter,Clear Cloudy,Workday,Medium Usage
16769,2012-12-06,4,1,12,11,0,4,1,1,10.66,0.2576,48.0,11.0014,16,162,178,winter,Clear Cloudy,Workday,Medium Usage
16770,2012-12-06,4,1,12,12,0,4,1,1,11.48,0.3182,41.0,0.0,29,206,235,winter,Clear Cloudy,Workday,Medium Usage
16771,2012-12-06,4,1,12,13,0,4,1,1,12.299999999999999,0.3333,39.0,0.0,33,212,245,winter,Clear Cloudy,Workday,Medium Usage
16772,2012-12-06,4,1,12,14,0,4,1,1,12.299999999999999,0.3182,42.0,6.0032,37,175,212,winter,Clear Cloudy,Workday,Medium Usage
16773,2012-12-06,4,1,12,15,0,4,1,1,13.120000000000001,0.3485,39.0,0.0,38,232,270,winter,Clear Cloudy,Workday,Medium Usage
16774,2012-12-06,4,1,12,16,0,4,1,1,13.120000000000001,0.3485,42.0,0.0,39,292,331,winter,Clear Cloudy,Workday,High Usage
16775,2012-12-06,4,1,12,17,0,4,1,1,12.299999999999999,0.3182,45.0,7.0015,31,586,617,winter,Clear Cloudy,Workday,High Usage
16776,2012-12-06,4,1,12,18,0,4,1,1,11.48,0.2727,45.0,11.0014,23,542,565,winter,Clear Cloudy,Workday,High Usage
16777,2012-12-06,4,1,12,19,0,4,1,1,10.66,0.2576,60.0,12.998000000000001,13,360,373,winter,Clear Cloudy,Workday,High Usage
16778,2012-12-06,4,1,12,20,0,4,1,2,9.84,0.2576,60.0,7.0015,5,222,227,winter,Mist Cloudy,Workday,Medium Usage
16779,2012-12-06,4,1,12,21,0,4,1,2,9.84,0.2424,60.0,8.9981,7,184,191,winter,Mist Cloudy,Workday,Medium Usage
16780,2012-12-06,4,1,12,22,0,4,1,1,9.84,0.2424,65.0,11.0014,2,131,133,winter,Clear Cloudy,Workday,Medium Usage
16781,2012-12-06,4,1,12,23,0,4,1,1,9.84,0.2424,65.0,11.0014,0,93,93,winter,Clear Cloudy,Workday,Medium Usage
16782,2012-12-07,4,1,12,0,0,5,1,1,9.84,0.2576,70.0,7.0015,3,45,48,winter,Clear Cloudy,Workday,Medium Usage
16783,2012-12-07,4,1,12,1,0,5,1,2,9.84,0.2273,70.0,12.998000000000001,2,26,28,winter,Mist Cloudy,Workday,Low Usage
16784,2012-12-07,4,1,12,2,0,5,1,2,10.66,0.2727,70.0,8.9981,0,11,11,winter,Mist Cloudy,Workday,Low Usage
16785,2012-12-07,4,1,12,3,0,5,1,2,10.66,0.2576,81.0,12.998000000000001,0,5,5,winter,Mist Cloudy,Workday,Low Usage
16786,2012-12-07,4,1,12,4,0,5,1,1,10.66,0.2727,75.0,7.0015,0,10,10,winter,Clear Cloudy,Workday,Low Usage
16787,2012-12-07,4,1,12,5,0,5,1,2,10.66,0.2727,81.0,7.0015,1,25,26,winter,Mist Cloudy,Workday,Low Usage
16788,2012-12-07,4,1,12,6,0,5,1,2,11.48,0.2727,75.0,11.0014,0,84,84,winter,Mist Cloudy,Workday,Medium Usage
16789,2012-12-07,4,1,12,7,0,5,1,3,11.48,0.2727,81.0,11.0014,3,212,215,winter,Light Rain/Snow,Workday,Medium Usage
16790,2012-12-07,4,1,12,8,0,5,1,2,12.299999999999999,0.2879,75.0,12.998000000000001,11,430,441,winter,Mist Cloudy,Workday,High Usage
16791,2012-12-07,4,1,12,9,0,5,1,2,12.299999999999999,0.303,81.0,8.9981,10,291,301,winter,Mist Cloudy,Workday,High Usage
16792,2012-12-07,4,1,12,10,0,5,1,2,13.120000000000001,0.3182,76.0,11.0014,16,150,166,winter,Mist Cloudy,Workday,Medium Usage
16793,2012-12-07,4,1,12,11,0,5,1,2,13.120000000000001,0.3182,76.0,12.998000000000001,20,183,203,winter,Mist Cloudy,Workday,Medium Usage
16794,2012-12-07,4,1,12,12,0,5,1,2,13.940000000000001,0.3333,71.0,12.998000000000001,36,204,240,winter,Mist Cloudy,Workday,Medium Usage
16795,2012-12-07,4,1,12,13,0,5,1,2,14.76,0.3485,66.0,8.9981,23,197,220,winter,Mist Cloudy,Workday,Medium Usage
16796,2012-12-07,4,1,12,14,0,5,1,2,14.76,0.3485,71.0,11.0014,40,175,215,winter,Mist Cloudy,Workday,Medium Usage
16797,2012-12-07,4,1,12,15,0,5,1,2,14.76,0.3485,71.0,11.0014,34,269,303,winter,Mist Cloudy,Workday,High Usage
16798,2012-12-07,4,1,12,16,0,5,1,1,14.76,0.3485,76.0,8.9981,39,336,375,winter,Clear Cloudy,Workday,High Usage
16799,2012-12-07,4,1,12,17,0,5,1,2,15.58,0.3939,66.0,0.0,29,539,568,winter,Mist Cloudy,Workday,High Usage
16800,2012-12-07,4,1,12,18,0,5,1,2,15.58,0.3939,71.0,7.0015,25,473,498,winter,Mist Cloudy,Workday,High Usage
16801,2012-12-07,4,1,12,19,0,5,1,2,15.58,0.3939,76.0,0.0,15,337,352,winter,Mist Cloudy,Workday,High Usage
16802,2012-12-07,4,1,12,20,0,5,1,3,15.58,0.3939,76.0,7.0015,12,229,241,winter,Light Rain/Snow,Workday,Medium Usage
16803,2012-12-07,4,1,12,21,0,5,1,2,14.76,0.3636,93.0,7.0015,9,162,171,winter,Mist Cloudy,Workday,Medium Usage
16804,2012-12-07,4,1,12,22,0,5,1,2,14.76,0.3636,93.0,6.0032,15,150,165,winter,Mist Cloudy,Workday,Medium Usage
16805,2012-12-07,4,1,12,23,0,5,1,2,14.76,0.3636,93.0,6.0032,6,116,122,winter,Mist Cloudy,Workday,Medium Usage
16806,2012-12-08,4,1,12,0,0,6,0,2,14.76,0.3636,93.0,6.0032,5,98,103,winter,Mist Cloudy,Weekend,Medium Usage
16807,2012-12-08,4,1,12,1,0,6,0,2,14.76,0.3485,93.0,8.9981,16,84,100,winter,Mist Cloudy,Weekend,Medium Usage
16808,2012-12-08,4,1,12,2,0,6,0,2,14.76,0.3485,93.0,8.9981,3,67,70,winter,Mist Cloudy,Weekend,Medium Usage
16809,2012-12-08,4,1,12,3,0,6,0,2,14.76,0.3636,93.0,7.0015,6,23,29,winter,Mist Cloudy,Weekend,Low Usage
16810,2012-12-08,4,1,12,4,0,6,0,2,14.76,0.3788,93.0,0.0,3,9,12,winter,Mist Cloudy,Weekend,Low Usage
16811,2012-12-08,4,1,12,5,0,6,0,2,14.76,0.3636,93.0,7.0015,2,4,6,winter,Mist Cloudy,Weekend,Low Usage
16812,2012-12-08,4,1,12,6,0,6,0,2,14.76,0.3636,93.0,7.0015,1,19,20,winter,Mist Cloudy,Weekend,Low Usage
16813,2012-12-08,4,1,12,7,0,6,0,2,14.76,0.3636,100.0,6.0032,3,36,39,winter,Mist Cloudy,Weekend,Low Usage
16814,2012-12-08,4,1,12,8,0,6,0,2,15.58,0.3939,94.0,6.0032,5,106,111,winter,Mist Cloudy,Weekend,Medium Usage
16815,2012-12-08,4,1,12,9,0,6,0,2,15.58,0.3939,94.0,0.0,17,153,170,winter,Mist Cloudy,Weekend,Medium Usage
16816,2012-12-08,4,1,12,10,0,6,0,2,16.400000000000002,0.4091,87.0,8.9981,43,244,287,winter,Mist Cloudy,Weekend,High Usage
16817,2012-12-08,4,1,12,11,0,6,0,2,16.400000000000002,0.4091,87.0,7.0015,63,341,404,winter,Mist Cloudy,Weekend,High Usage
16818,2012-12-08,4,1,12,12,0,6,0,2,16.400000000000002,0.4091,87.0,15.001299999999999,122,364,486,winter,Mist Cloudy,Weekend,High Usage
16819,2012-12-08,4,1,12,13,0,6,0,2,16.400000000000002,0.4091,87.0,11.0014,148,399,547,winter,Mist Cloudy,Weekend,High Usage
16820,2012-12-08,4,1,12,14,0,6,0,2,16.400000000000002,0.4091,87.0,19.0012,164,378,542,winter,Mist Cloudy,Weekend,High Usage
16821,2012-12-08,4,1,12,15,0,6,0,1,17.22,0.4242,82.0,11.0014,167,374,541,winter,Clear Cloudy,Weekend,High Usage
16822,2012-12-08,4,1,12,16,0,6,0,1,17.22,0.4242,82.0,11.0014,139,368,507,winter,Clear Cloudy,Weekend,High Usage
16823,2012-12-08,4,1,12,17,0,6,0,1,15.58,0.3939,87.0,8.9981,77,268,345,winter,Clear Cloudy,Weekend,High Usage
16824,2012-12-08,4,1,12,18,0,6,0,1,16.400000000000002,0.4091,87.0,7.0015,40,264,304,winter,Clear Cloudy,Weekend,High Usage
16825,2012-12-08,4,1,12,19,0,6,0,1,16.400000000000002,0.4091,87.0,0.0,34,212,246,winter,Clear Cloudy,Weekend,Medium Usage
16826,2012-12-08,4,1,12,20,0,6,0,2,14.76,0.3788,100.0,0.0,20,162,182,winter,Mist Cloudy,Weekend,Medium Usage
16827,2012-12-08,4,1,12,21,0,6,0,2,14.76,0.3788,100.0,0.0,34,175,209,winter,Mist Cloudy,Weekend,Medium Usage
16828,2012-12-08,4,1,12,22,0,6,0,2,15.58,0.3939,94.0,7.0015,23,137,160,winter,Mist Cloudy,Weekend,Medium Usage
16829,2012-12-08,4,1,12,23,0,6,0,2,16.400000000000002,0.4091,94.0,0.0,18,144,162,winter,Mist Cloudy,Weekend,Medium Usage
16830,2012-12-09,4,1,12,0,0,0,0,2,16.400000000000002,0.4091,87.0,8.9981,15,103,118,winter,Mist Cloudy,Weekend,Medium Usage
16831,2012-12-09,4,1,12,1,0,0,0,2,16.400000000000002,0.4091,87.0,7.0015,17,85,102,winter,Mist Cloudy,Weekend,Medium Usage
16832,2012-12-09,4,1,12,2,0,0,0,2,16.400000000000002,0.4091,87.0,7.0015,8,70,78,winter,Mist Cloudy,Weekend,Medium Usage
16833,2012-12-09,4,1,12,3,0,0,0,2,16.400000000000002,0.4091,87.0,7.0015,14,34,48,winter,Mist Cloudy,Weekend,Medium Usage
16834,2012-12-09,4,1,12,4,0,0,0,2,16.400000000000002,0.4091,94.0,7.0015,1,11,12,winter,Mist Cloudy,Weekend,Low Usage
16835,2012-12-09,4,1,12,5,0,0,0,2,16.400000000000002,0.4091,87.0,7.0015,0,8,8,winter,Mist Cloudy,Weekend,Low Usage
16836,2012-12-09,4,1,12,6,0,0,0,3,16.400000000000002,0.4091,94.0,7.0015,0,6,6,winter,Light Rain/Snow,Weekend,Low Usage
16837,2012-12-09,4,1,12,7,0,0,0,3,16.400000000000002,0.4091,87.0,15.001299999999999,1,22,23,winter,Light Rain/Snow,Weekend,Low Usage
16838,2012-12-09,4,1,12,8,0,0,0,3,16.400000000000002,0.4091,87.0,11.0014,1,68,69,winter,Light Rain/Snow,Weekend,Medium Usage
16839,2012-12-09,4,1,12,9,0,0,0,2,16.400000000000002,0.4091,87.0,16.997899999999998,9,94,103,winter,Mist Cloudy,Weekend,Medium Usage
16840,2012-12-09,4,1,12,10,0,0,0,2,16.400000000000002,0.4091,87.0,19.0012,39,180,219,winter,Mist Cloudy,Weekend,Medium Usage
16841,2012-12-09,4,1,12,11,0,0,0,2,16.400000000000002,0.4091,87.0,19.999499999999998,40,210,250,winter,Mist Cloudy,Weekend,Medium Usage
16842,2012-12-09,4,1,12,12,0,0,0,2,16.400000000000002,0.4091,82.0,19.999499999999998,60,255,315,winter,Mist Cloudy,Weekend,High Usage
16843,2012-12-09,4,1,12,13,0,0,0,2,15.58,0.3939,87.0,19.0012,65,220,285,winter,Mist Cloudy,Weekend,High Usage
16844,2012-12-09,4,1,12,14,0,0,0,2,15.58,0.3939,87.0,12.998000000000001,42,190,232,winter,Mist Cloudy,Weekend,Medium Usage
16845,2012-12-09,4,1,12,15,0,0,0,3,14.76,0.3485,93.0,11.0014,25,200,225,winter,Light Rain/Snow,Weekend,Medium Usage
16846,2012-12-09,4,1,12,16,0,0,0,3,14.76,0.3485,93.0,11.0014,33,220,253,winter,Light Rain/Snow,Weekend,Medium Usage
16847,2012-12-09,4,1,12,17,0,0,0,3,14.76,0.3485,93.0,8.9981,20,209,229,winter,Light Rain/Snow,Weekend,Medium Usage
16848,2012-12-09,4,1,12,18,0,0,0,3,14.76,0.3636,93.0,6.0032,17,181,198,winter,Light Rain/Snow,Weekend,Medium Usage
16849,2012-12-09,4,1,12,19,0,0,0,3,15.58,0.3939,94.0,6.0032,12,110,122,winter,Light Rain/Snow,Weekend,Medium Usage
16850,2012-12-09,4,1,12,20,0,0,0,3,14.76,0.3636,100.0,6.0032,6,102,108,winter,Light Rain/Snow,Weekend,Medium Usage
16851,2012-12-09,4,1,12,21,0,0,0,2,14.76,0.3636,100.0,7.0015,10,86,96,winter,Mist Cloudy,Weekend,Medium Usage
16852,2012-12-09,4,1,12,22,0,0,0,3,14.76,0.3636,93.0,7.0015,3,75,78,winter,Light Rain/Snow,Weekend,Medium Usage
16853,2012-12-09,4,1,12,23,0,0,0,3,14.76,0.3636,100.0,6.0032,3,48,51,winter,Light Rain/Snow,Weekend,Medium Usage
16854,2012-12-10,4,1,12,0,0,1,1,3,14.76,0.3636,100.0,6.0032,0,20,20,winter,Light Rain/Snow,Workday,Low Usage
16855,2012-12-10,4,1,12,1,0,1,1,2,14.76,0.3788,100.0,0.0,0,4,4,winter,Mist Cloudy,Workday,Low Usage
